user_id,quiz_id,score,total_marks,percentage,status
525,1242,18,20,90.0,Pass
525,1243,10,20,50.0,Pass
525,1244,17,20,85.0,Pass
525,1245,20,20,100.0,Pass
525,1246,8,20,40.0,Fail
525,1247,11,20,55.0,Pass
525,1248,12,20,60.0,Pass
525,1249,17,20,85.0,Pass
525,1250,20,20,100.0,Pass
526,1251,12,20,60.0,Pass
526,1252,19,20,95.0,Pass
526,1253,19,20,95.0,Pass
526,1254,18,20,90.0,Pass
526,1255,12,20,60.0,Pass
526,1256,14,20,70.0,Pass
526,1257,14,20,70.0,Pass
526,1258,13,20,65.0,Pass
526,1259,15,20,75.0,Pass
526,1260,12,20,60.0,Pass
527,1261,11,20,55.0,Pass
527,1262,15,20,75.0,Pass
527,1263,12,20,60.0,Pass
527,1264,18,20,90.0,Pass
527,1265,16,20,80.0,Pass
527,1266,17,20,85.0,Pass
527,1267,14,20,70.0,Pass
527,1268,17,20,85.0,Pass
527,1269,9,20,45.0,Fail
527,1270,8,20,40.0,Fail
528,1271,16,20,80.0,Pass
528,1272,18,20,90.0,Pass
528,1273,13,20,65.0,Pass
528,1274,16,20,80.0,Pass
528,1275,18,20,90.0,Pass
528,1276,17,20,85.0,Pass
528,1277,17,20,85.0,Pass
528,1278,12,20,60.0,Pass
528,1279,12,20,60.0,Pass
528,1280,18,20,90.0,Pass
529,1281,9,20,45.0,Fail
529,1282,15,20,75.0,Pass
529,1283,9,20,45.0,Fail
529,1284,13,20,65.0,Pass
529,1285,12,20,60.0,Pass
529,1286,18,20,90.0,Pass
529,1287,13,20,65.0,Pass
529,1288,12,20,60.0,Pass
529,1289,12,20,60.0,Pass
529,1290,18,20,90.0,Pass
530,1291,19,20,95.0,Pass
530,1292,18,20,90.0,Pass
530,1293,12,20,60.0,Pass
530,1294,11,20,55.0,Pass
530,1295,10,20,50.0,Pass
530,1296,16,20,80.0,Pass
530,1297,20,20,100.0,Pass
530,1298,11,20,55.0,Pass
530,1299,8,20,40.0,Fail
530,1300,20,20,100.0,Pass
531,1301,20,20,100.0,Pass
531,1302,20,20,100.0,Pass
531,1303,17,20,85.0,Pass
531,1304,14,20,70.0,Pass
531,1305,18,20,90.0,Pass
531,1306,13,20,65.0,Pass
531,1307,18,20,90.0,Pass
531,1308,10,20,50.0,Pass
531,1309,19,20,95.0,Pass
531,1310,8,20,40.0,Fail
532,1311,18,20,90.0,Pass
532,1312,15,20,75.0,Pass
532,1313,12,20,60.0,Pass
532,1314,12,20,60.0,Pass
532,1315,14,20,70.0,Pass
532,1316,14,20,70.0,Pass
532,1317,14,20,70.0,Pass
532,1318,19,20,95.0,Pass
532,1319,8,20,40.0,Fail
532,1320,17,20,85.0,Pass
533,1321,19,20,95.0,Pass
533,1322,17,20,85.0,Pass
533,1323,11,20,55.0,Pass
533,1324,13,20,65.0,Pass
533,1325,19,20,95.0,Pass
533,1326,19,20,95.0,Pass
533,1327,11,20,55.0,Pass
533,1328,18,20,90.0,Pass
533,1329,16,20,80.0,Pass
533,1330,18,20,90.0,Pass
534,1331,20,20,100.0,Pass
534,1332,15,20,75.0,Pass
534,1333,18,20,90.0,Pass
534,1334,13,20,65.0,Pass
534,1335,16,20,80.0,Pass
534,1336,12,20,60.0,Pass
534,1337,10,20,50.0,Pass
534,1338,18,20,90.0,Pass
534,1339,16,20,80.0,Pass
534,1340,10,20,50.0,Pass
535,1341,12,20,60.0,Pass
535,1342,9,20,45.0,Fail
535,1343,15,20,75.0,Pass
535,1344,10,20,50.0,Pass
535,1345,19,20,95.0,Pass
535,1346,12,20,60.0,Pass
535,1347,19,20,95.0,Pass
535,1348,20,20,100.0,Pass
535,1349,16,20,80.0,Pass
535,1350,20,20,100.0,Pass
536,1351,10,20,50.0,Pass
536,1352,18,20,90.0,Pass
536,1353,13,20,65.0,Pass
536,1354,18,20,90.0,Pass
536,1355,9,20,45.0,Fail
536,1356,11,20,55.0,Pass
536,1357,13,20,65.0,Pass
536,1358,11,20,55.0,Pass
536,1359,19,20,95.0,Pass
536,1360,12,20,60.0,Pass
537,1361,14,20,70.0,Pass
537,1362,20,20,100.0,Pass
537,1363,13,20,65.0,Pass
537,1364,13,20,65.0,Pass
537,1365,12,20,60.0,Pass
537,1366,17,20,85.0,Pass
537,1367,12,20,60.0,Pass
537,1368,15,20,75.0,Pass
537,1369,9,20,45.0,Fail
537,1370,15,20,75.0,Pass
538,1371,8,20,40.0,Fail
538,1372,18,20,90.0,Pass
538,1373,17,20,85.0,Pass
538,1374,17,20,85.0,Pass
538,1375,17,20,85.0,Pass
538,1376,9,20,45.0,Fail
538,1377,15,20,75.0,Pass
538,1378,11,20,55.0,Pass
538,1379,16,20,80.0,Pass
538,1380,9,20,45.0,Fail
539,1381,18,20,90.0,Pass
539,1382,14,20,70.0,Pass
539,1383,16,20,80.0,Pass
539,1384,12,20,60.0,Pass
539,1385,14,20,70.0,Pass
539,1386,8,20,40.0,Fail
539,1387,10,20,50.0,Pass
539,1388,10,20,50.0,Pass
539,1389,11,20,55.0,Pass
539,1390,13,20,65.0,Pass
540,1391,14,20,70.0,Pass
540,1392,17,20,85.0,Pass
540,1393,15,20,75.0,Pass
540,1394,10,20,50.0,Pass
540,1395,13,20,65.0,Pass
540,1396,19,20,95.0,Pass
540,1397,10,20,50.0,Pass
540,1398,20,20,100.0,Pass
540,1399,9,20,45.0,Fail
540,1400,15,20,75.0,Pass
541,1401,13,20,65.0,Pass
541,1402,18,20,90.0,Pass
541,1403,10,20,50.0,Pass
541,1404,13,20,65.0,Pass
541,1405,18,20,90.0,Pass
541,1406,8,20,40.0,Fail
541,1407,8,20,40.0,Fail
541,1408,15,20,75.0,Pass
541,1409,12,20,60.0,Pass
541,1410,11,20,55.0,Pass
542,1411,20,20,100.0,Pass
542,1412,20,20,100.0,Pass
542,1413,10,20,50.0,Pass
542,1414,17,20,85.0,Pass
542,1415,20,20,100.0,Pass
542,1416,10,20,50.0,Pass
542,1417,15,20,75.0,Pass
542,1418,20,20,100.0,Pass
542,1419,20,20,100.0,Pass
542,1420,20,20,100.0,Pass
543,1421,9,20,45.0,Fail
543,1422,10,20,50.0,Pass
543,1423,17,20,85.0,Pass
543,1424,14,20,70.0,Pass
543,1425,18,20,90.0,Pass
543,1426,14,20,70.0,Pass
543,1427,14,20,70.0,Pass
543,1428,14,20,70.0,Pass
543,1429,15,20,75.0,Pass
543,1430,14,20,70.0,Pass
544,1431,8,20,40.0,Fail
544,1432,8,20,40.0,Fail
544,1433,16,20,80.0,Pass
544,1434,11,20,55.0,Pass
544,1435,19,20,95.0,Pass
544,1436,13,20,65.0,Pass
544,1437,8,20,40.0,Fail
544,1438,13,20,65.0,Pass
544,1439,20,20,100.0,Pass
544,1440,16,20,80.0,Pass
545,1441,11,20,55.0,Pass
545,1442,8,20,40.0,Fail
545,1443,18,20,90.0,Pass
545,1444,8,20,40.0,Fail
545,1445,18,20,90.0,Pass
545,1446,19,20,95.0,Pass
545,1447,11,20,55.0,Pass
545,1448,11,20,55.0,Pass
545,1449,19,20,95.0,Pass
545,1450,13,20,65.0,Pass
546,1451,12,20,60.0,Pass
546,1452,10,20,50.0,Pass
546,1453,9,20,45.0,Fail
546,1454,14,20,70.0,Pass
546,1455,16,20,80.0,Pass
546,1456,17,20,85.0,Pass
546,1457,12,20,60.0,Pass
546,1458,10,20,50.0,Pass
546,1459,9,20,45.0,Fail
546,1460,8,20,40.0,Fail
547,1461,12,20,60.0,Pass
547,1462,12,20,60.0,Pass
547,1463,15,20,75.0,Pass
547,1464,19,20,95.0,Pass
547,1465,16,20,80.0,Pass
547,1466,17,20,85.0,Pass
547,1467,16,20,80.0,Pass
547,1468,13,20,65.0,Pass
547,1469,14,20,70.0,Pass
547,1470,18,20,90.0,Pass
548,1471,10,20,50.0,Pass
548,1472,13,20,65.0,Pass
548,1473,15,20,75.0,Pass
548,1474,13,20,65.0,Pass
548,1475,20,20,100.0,Pass
548,1476,11,20,55.0,Pass
548,1477,10,20,50.0,Pass
548,1478,20,20,100.0,Pass
548,1479,14,20,70.0,Pass
548,1480,8,20,40.0,Fail
549,1481,11,20,55.0,Pass
549,1482,11,20,55.0,Pass
549,1483,19,20,95.0,Pass
549,1484,10,20,50.0,Pass
549,1485,11,20,55.0,Pass
549,1486,19,20,95.0,Pass
549,1487,8,20,40.0,Fail
549,1488,17,20,85.0,Pass
549,1489,16,20,80.0,Pass
549,1490,10,20,50.0,Pass
550,1491,9,20,45.0,Fail
550,1492,13,20,65.0,Pass
550,1493,19,20,95.0,Pass
550,1494,18,20,90.0,Pass
550,1495,20,20,100.0,Pass
550,1496,8,20,40.0,Fail
550,1497,14,20,70.0,Pass
550,1498,18,20,90.0,Pass
550,1499,12,20,60.0,Pass
550,1500,20,20,100.0,Pass
551,1501,16,20,80.0,Pass
551,1502,17,20,85.0,Pass
551,1503,8,20,40.0,Fail
551,1504,17,20,85.0,Pass
551,1505,8,20,40.0,Fail
551,1506,18,20,90.0,Pass
551,1507,9,20,45.0,Fail
551,1508,18,20,90.0,Pass
551,1509,8,20,40.0,Fail
551,1510,8,20,40.0,Fail
552,1511,19,20,95.0,Pass
552,1512,9,20,45.0,Fail
552,1513,14,20,70.0,Pass
552,1514,15,20,75.0,Pass
552,1515,14,20,70.0,Pass
552,1516,9,20,45.0,Fail
552,1517,16,20,80.0,Pass
552,1518,12,20,60.0,Pass
552,1519,15,20,75.0,Pass
552,1520,19,20,95.0,Pass
553,1521,10,20,50.0,Pass
553,1522,11,20,55.0,Pass
553,1523,19,20,95.0,Pass
553,1524,18,20,90.0,Pass
553,1525,18,20,90.0,Pass
553,1526,8,20,40.0,Fail
553,1527,12,20,60.0,Pass
553,1528,14,20,70.0,Pass
553,1529,18,20,90.0,Pass
553,1530,9,20,45.0,Fail
554,1531,18,20,90.0,Pass
554,1532,16,20,80.0,Pass
554,1533,12,20,60.0,Pass
554,1534,17,20,85.0,Pass
554,1535,17,20,85.0,Pass
554,1536,19,20,95.0,Pass
554,1537,10,20,50.0,Pass
554,1538,14,20,70.0,Pass
554,1539,9,20,45.0,Fail
554,1540,16,20,80.0,Pass
555,1541,19,20,95.0,Pass
555,1542,17,20,85.0,Pass
555,1543,9,20,45.0,Fail
555,1544,12,20,60.0,Pass
555,1545,9,20,45.0,Fail
555,1546,20,20,100.0,Pass
555,1547,9,20,45.0,Fail
555,1548,15,20,75.0,Pass
555,1549,11,20,55.0,Pass
555,1550,17,20,85.0,Pass
556,1551,11,20,55.0,Pass
556,1552,20,20,100.0,Pass
556,1553,12,20,60.0,Pass
556,1554,16,20,80.0,Pass
556,1555,11,20,55.0,Pass
556,1556,13,20,65.0,Pass
556,1557,19,20,95.0,Pass
556,1558,14,20,70.0,Pass
556,1559,12,20,60.0,Pass
556,1560,10,20,50.0,Pass
557,1561,8,20,40.0,Fail
557,1562,16,20,80.0,Pass
557,1563,15,20,75.0,Pass
557,1564,11,20,55.0,Pass
557,1565,19,20,95.0,Pass
557,1566,15,20,75.0,Pass
557,1567,13,20,65.0,Pass
557,1568,11,20,55.0,Pass
557,1569,8,20,40.0,Fail
557,1570,8,20,40.0,Fail
558,1571,18,20,90.0,Pass
558,1572,9,20,45.0,Fail
558,1573,9,20,45.0,Fail
558,1574,17,20,85.0,Pass
558,1575,18,20,90.0,Pass
558,1576,15,20,75.0,Pass
558,1577,10,20,50.0,Pass
558,1578,9,20,45.0,Fail
558,1579,20,20,100.0,Pass
558,1580,16,20,80.0,Pass
559,1581,9,20,45.0,Fail
559,1582,19,20,95.0,Pass
559,1583,19,20,95.0,Pass
559,1584,9,20,45.0,Fail
559,1585,12,20,60.0,Pass
559,1586,18,20,90.0,Pass
559,1587,11,20,55.0,Pass
559,1588,15,20,75.0,Pass
559,1589,12,20,60.0,Pass
559,1590,12,20,60.0,Pass
560,1591,15,20,75.0,Pass
560,1592,8,20,40.0,Fail
560,1593,9,20,45.0,Fail
560,1594,10,20,50.0,Pass
560,1595,8,20,40.0,Fail
560,1596,12,20,60.0,Pass
560,1597,13,20,65.0,Pass
560,1598,20,20,100.0,Pass
560,1599,18,20,90.0,Pass
560,1600,13,20,65.0,Pass
561,1601,14,20,70.0,Pass
561,1602,19,20,95.0,Pass
561,1603,9,20,45.0,Fail
561,1604,9,20,45.0,Fail
561,1605,20,20,100.0,Pass
561,1606,8,20,40.0,Fail
561,1607,8,20,40.0,Fail
561,1608,10,20,50.0,Pass
561,1609,18,20,90.0,Pass
561,1610,18,20,90.0,Pass
562,1611,10,20,50.0,Pass
562,1612,13,20,65.0,Pass
562,1613,13,20,65.0,Pass
562,1614,15,20,75.0,Pass
562,1615,17,20,85.0,Pass
562,1616,12,20,60.0,Pass
562,1617,19,20,95.0,Pass
562,1618,9,20,45.0,Fail
562,1619,13,20,65.0,Pass
562,1620,13,20,65.0,Pass
563,1621,10,20,50.0,Pass
563,1622,9,20,45.0,Fail
563,1623,14,20,70.0,Pass
563,1624,14,20,70.0,Pass
563,1625,15,20,75.0,Pass
563,1626,12,20,60.0,Pass
563,1627,14,20,70.0,Pass
563,1628,19,20,95.0,Pass
563,1629,15,20,75.0,Pass
563,1630,20,20,100.0,Pass
564,1631,14,20,70.0,Pass
564,1632,18,20,90.0,Pass
564,1633,20,20,100.0,Pass
564,1634,10,20,50.0,Pass
564,1635,9,20,45.0,Fail
564,1636,10,20,50.0,Pass
564,1637,19,20,95.0,Pass
564,1638,19,20,95.0,Pass
564,1639,8,20,40.0,Fail
564,1640,10,20,50.0,Pass
565,1641,9,20,45.0,Fail
565,1642,14,20,70.0,Pass
565,1643,17,20,85.0,Pass
565,1644,15,20,75.0,Pass
565,1645,20,20,100.0,Pass
565,1646,17,20,85.0,Pass
565,1647,18,20,90.0,Pass
565,1648,15,20,75.0,Pass
565,1649,10,20,50.0,Pass
565,1650,17,20,85.0,Pass
566,1651,14,20,70.0,Pass
566,1652,20,20,100.0,Pass
566,1653,13,20,65.0,Pass
566,1654,17,20,85.0,Pass
566,1655,8,20,40.0,Fail
566,1656,18,20,90.0,Pass
566,1657,19,20,95.0,Pass
566,1658,10,20,50.0,Pass
566,1659,15,20,75.0,Pass
566,1660,15,20,75.0,Pass
567,1661,9,20,45.0,Fail
567,1662,14,20,70.0,Pass
567,1663,15,20,75.0,Pass
567,1664,8,20,40.0,Fail
567,1665,9,20,45.0,Fail
567,1666,12,20,60.0,Pass
567,1667,18,20,90.0,Pass
567,1668,13,20,65.0,Pass
567,1669,8,20,40.0,Fail
567,1670,19,20,95.0,Pass
568,1671,18,20,90.0,Pass
568,1672,16,20,80.0,Pass
568,1673,20,20,100.0,Pass
568,1674,19,20,95.0,Pass
568,1675,17,20,85.0,Pass
568,1676,19,20,95.0,Pass
568,1677,17,20,85.0,Pass
568,1678,11,20,55.0,Pass
568,1679,18,20,90.0,Pass
568,1680,13,20,65.0,Pass
569,1681,16,20,80.0,Pass
569,1682,16,20,80.0,Pass
569,1683,19,20,95.0,Pass
569,1684,19,20,95.0,Pass
569,1685,17,20,85.0,Pass
569,1686,9,20,45.0,Fail
569,1687,14,20,70.0,Pass
569,1688,18,20,90.0,Pass
569,1689,19,20,95.0,Pass
569,1690,11,20,55.0,Pass
570,1691,15,20,75.0,Pass
570,1692,13,20,65.0,Pass
570,1693,18,20,90.0,Pass
570,1694,18,20,90.0,Pass
570,1695,18,20,90.0,Pass
570,1696,14,20,70.0,Pass
570,1697,10,20,50.0,Pass
570,1698,16,20,80.0,Pass
570,1699,17,20,85.0,Pass
570,1700,8,20,40.0,Fail
571,1701,8,20,40.0,Fail
571,1702,18,20,90.0,Pass
571,1703,10,20,50.0,Pass
571,1704,16,20,80.0,Pass
571,1705,15,20,75.0,Pass
571,1706,15,20,75.0,Pass
571,1707,10,20,50.0,Pass
571,1708,9,20,45.0,Fail
571,1709,20,20,100.0,Pass
571,1710,15,20,75.0,Pass
572,1711,13,20,65.0,Pass
572,1712,11,20,55.0,Pass
572,1713,13,20,65.0,Pass
572,1714,12,20,60.0,Pass
572,1715,8,20,40.0,Fail
572,1716,16,20,80.0,Pass
572,1717,11,20,55.0,Pass
572,1718,16,20,80.0,Pass
572,1719,18,20,90.0,Pass
572,1720,14,20,70.0,Pass
573,1721,14,20,70.0,Pass
573,1722,11,20,55.0,Pass
573,1723,9,20,45.0,Fail
573,1724,15,20,75.0,Pass
573,1725,15,20,75.0,Pass
573,1726,20,20,100.0,Pass
573,1727,17,20,85.0,Pass
573,1728,15,20,75.0,Pass
573,1729,9,20,45.0,Fail
573,1730,15,20,75.0,Pass
574,1731,15,20,75.0,Pass
574,1732,13,20,65.0,Pass
574,1733,9,20,45.0,Fail
574,1734,15,20,75.0,Pass
574,1735,19,20,95.0,Pass
574,1736,18,20,90.0,Pass
574,1737,8,20,40.0,Fail
574,1738,9,20,45.0,Fail
574,1739,14,20,70.0,Pass
574,1740,14,20,70.0,Pass
575,1741,8,20,40.0,Fail
575,1742,16,20,80.0,Pass
575,1743,16,20,80.0,Pass
575,1744,8,20,40.0,Fail
575,1745,9,20,45.0,Fail
575,1746,20,20,100.0,Pass
575,1747,17,20,85.0,Pass
575,1748,17,20,85.0,Pass
575,1749,18,20,90.0,Pass
575,1750,12,20,60.0,Pass
576,1751,16,20,80.0,Pass
576,1752,16,20,80.0,Pass
576,1753,11,20,55.0,Pass
576,1754,18,20,90.0,Pass
576,1755,18,20,90.0,Pass
576,1756,15,20,75.0,Pass
576,1757,13,20,65.0,Pass
576,1758,13,20,65.0,Pass
576,1759,8,20,40.0,Fail
576,1760,11,20,55.0,Pass
577,1761,15,20,75.0,Pass
577,1762,13,20,65.0,Pass
577,1763,16,20,80.0,Pass
577,1764,20,20,100.0,Pass
577,1765,17,20,85.0,Pass
577,1766,17,20,85.0,Pass
577,1767,15,20,75.0,Pass
577,1768,19,20,95.0,Pass
577,1769,18,20,90.0,Pass
577,1770,13,20,65.0,Pass
578,1771,19,20,95.0,Pass
578,1772,15,20,75.0,Pass
578,1773,9,20,45.0,Fail
578,1774,9,20,45.0,Fail
578,1775,20,20,100.0,Pass
578,1776,18,20,90.0,Pass
578,1777,11,20,55.0,Pass
578,1778,8,20,40.0,Fail
578,1779,13,20,65.0,Pass
578,1780,13,20,65.0,Pass
579,1781,18,20,90.0,Pass
579,1782,20,20,100.0,Pass
579,1783,12,20,60.0,Pass
579,1784,16,20,80.0,Pass
579,1785,16,20,80.0,Pass
579,1786,13,20,65.0,Pass
579,1787,19,20,95.0,Pass
579,1788,9,20,45.0,Fail
579,1789,8,20,40.0,Fail
579,1790,10,20,50.0,Pass
580,1791,15,20,75.0,Pass
580,1792,10,20,50.0,Pass
580,1793,19,20,95.0,Pass
580,1794,19,20,95.0,Pass
580,1795,19,20,95.0,Pass
580,1796,14,20,70.0,Pass
580,1797,9,20,45.0,Fail
580,1798,12,20,60.0,Pass
580,1799,17,20,85.0,Pass
580,1800,11,20,55.0,Pass
581,1801,11,20,55.0,Pass
581,1802,9,20,45.0,Fail
581,1803,14,20,70.0,Pass
581,1804,11,20,55.0,Pass
581,1805,15,20,75.0,Pass
581,1806,20,20,100.0,Pass
581,1807,11,20,55.0,Pass
581,1808,19,20,95.0,Pass
581,1809,13,20,65.0,Pass
581,1810,9,20,45.0,Fail
582,1811,20,20,100.0,Pass
582,1812,14,20,70.0,Pass
582,1813,8,20,40.0,Fail
582,1814,18,20,90.0,Pass
582,1815,18,20,90.0,Pass
582,1816,17,20,85.0,Pass
582,1817,9,20,45.0,Fail
582,1818,20,20,100.0,Pass
582,1819,15,20,75.0,Pass
582,1820,15,20,75.0,Pass
583,1821,18,20,90.0,Pass
583,1822,17,20,85.0,Pass
583,1823,16,20,80.0,Pass
583,1824,10,20,50.0,Pass
583,1825,15,20,75.0,Pass
583,1826,8,20,40.0,Fail
583,1827,16,20,80.0,Pass
583,1828,19,20,95.0,Pass
583,1829,8,20,40.0,Fail
583,1830,16,20,80.0,Pass
584,1831,14,20,70.0,Pass
584,1832,17,20,85.0,Pass
584,1833,15,20,75.0,Pass
584,1834,16,20,80.0,Pass
584,1835,20,20,100.0,Pass
584,1836,10,20,50.0,Pass
584,1837,19,20,95.0,Pass
584,1838,17,20,85.0,Pass
584,1839,10,20,50.0,Pass
584,1840,19,20,95.0,Pass
585,1841,10,20,50.0,Pass
585,1842,9,20,45.0,Fail
585,1843,14,20,70.0,Pass
585,1844,18,20,90.0,Pass
585,1845,17,20,85.0,Pass
585,1846,17,20,85.0,Pass
585,1847,13,20,65.0,Pass
585,1848,16,20,80.0,Pass
585,1849,14,20,70.0,Pass
585,1850,14,20,70.0,Pass
586,1851,17,20,85.0,Pass
586,1852,19,20,95.0,Pass
586,1853,20,20,100.0,Pass
586,1854,11,20,55.0,Pass
586,1855,12,20,60.0,Pass
586,1856,14,20,70.0,Pass
586,1857,13,20,65.0,Pass
586,1858,12,20,60.0,Pass
586,1859,15,20,75.0,Pass
586,1860,20,20,100.0,Pass
587,1861,10,20,50.0,Pass
587,1862,10,20,50.0,Pass
587,1863,14,20,70.0,Pass
587,1864,17,20,85.0,Pass
587,1865,19,20,95.0,Pass
587,1866,19,20,95.0,Pass
587,1867,16,20,80.0,Pass
587,1868,12,20,60.0,Pass
587,1869,19,20,95.0,Pass
587,1870,16,20,80.0,Pass
588,1871,13,20,65.0,Pass
588,1872,19,20,95.0,Pass
588,1873,19,20,95.0,Pass
588,1874,16,20,80.0,Pass
588,1875,18,20,90.0,Pass
588,1876,11,20,55.0,Pass
588,1877,11,20,55.0,Pass
588,1878,11,20,55.0,Pass
588,1879,17,20,85.0,Pass
588,1880,19,20,95.0,Pass
589,1881,12,20,60.0,Pass
589,1882,18,20,90.0,Pass
589,1883,13,20,65.0,Pass
589,1884,18,20,90.0,Pass
589,1885,10,20,50.0,Pass
589,1886,19,20,95.0,Pass
589,1887,18,20,90.0,Pass
589,1888,10,20,50.0,Pass
589,1889,16,20,80.0,Pass
589,1890,16,20,80.0,Pass
590,1891,19,20,95.0,Pass
590,1892,18,20,90.0,Pass
590,1893,13,20,65.0,Pass
590,1894,19,20,95.0,Pass
590,1895,9,20,45.0,Fail
590,1896,20,20,100.0,Pass
590,1897,13,20,65.0,Pass
590,1898,16,20,80.0,Pass
590,1899,15,20,75.0,Pass
590,1900,17,20,85.0,Pass
591,1901,17,20,85.0,Pass
591,1902,18,20,90.0,Pass
591,1903,19,20,95.0,Pass
591,1904,14,20,70.0,Pass
591,1905,18,20,90.0,Pass
591,1906,19,20,95.0,Pass
591,1907,16,20,80.0,Pass
591,1908,12,20,60.0,Pass
591,1909,14,20,70.0,Pass
591,1910,20,20,100.0,Pass
592,1911,8,20,40.0,Fail
592,1912,16,20,80.0,Pass
592,1913,9,20,45.0,Fail
592,1914,8,20,40.0,Fail
592,1915,14,20,70.0,Pass
592,1916,10,20,50.0,Pass
592,1917,8,20,40.0,Fail
592,1918,18,20,90.0,Pass
592,1919,8,20,40.0,Fail
592,1920,11,20,55.0,Pass
593,1921,12,20,60.0,Pass
593,1922,20,20,100.0,Pass
593,1923,20,20,100.0,Pass
593,1924,10,20,50.0,Pass
593,1925,12,20,60.0,Pass
593,1926,18,20,90.0,Pass
593,1927,12,20,60.0,Pass
593,1928,10,20,50.0,Pass
593,1929,8,20,40.0,Fail
593,1930,19,20,95.0,Pass
594,1931,20,20,100.0,Pass
594,1932,12,20,60.0,Pass
594,1933,11,20,55.0,Pass
594,1934,20,20,100.0,Pass
594,1935,16,20,80.0,Pass
594,1936,8,20,40.0,Fail
594,1937,13,20,65.0,Pass
594,1938,15,20,75.0,Pass
594,1939,9,20,45.0,Fail
594,1940,17,20,85.0,Pass
595,1941,18,20,90.0,Pass
595,1942,19,20,95.0,Pass
595,1943,16,20,80.0,Pass
595,1944,11,20,55.0,Pass
595,1945,19,20,95.0,Pass
595,1946,18,20,90.0,Pass
595,1947,16,20,80.0,Pass
595,1948,14,20,70.0,Pass
595,1949,11,20,55.0,Pass
595,1950,16,20,80.0,Pass
596,1951,20,20,100.0,Pass
596,1952,20,20,100.0,Pass
596,1953,20,20,100.0,Pass
596,1954,19,20,95.0,Pass
596,1955,12,20,60.0,Pass
596,1956,19,20,95.0,Pass
596,1957,18,20,90.0,Pass
596,1958,8,20,40.0,Fail
596,1959,14,20,70.0,Pass
596,1960,14,20,70.0,Pass
597,1961,14,20,70.0,Pass
597,1962,20,20,100.0,Pass
597,1963,18,20,90.0,Pass
597,1964,13,20,65.0,Pass
597,1965,16,20,80.0,Pass
597,1966,8,20,40.0,Fail
597,1967,8,20,40.0,Fail
597,1968,19,20,95.0,Pass
597,1969,12,20,60.0,Pass
597,1970,11,20,55.0,Pass
598,1971,17,20,85.0,Pass
598,1972,20,20,100.0,Pass
598,1973,15,20,75.0,Pass
598,1974,11,20,55.0,Pass
598,1975,18,20,90.0,Pass
598,1976,19,20,95.0,Pass
598,1977,19,20,95.0,Pass
598,1978,18,20,90.0,Pass
598,1979,13,20,65.0,Pass
598,1980,20,20,100.0,Pass
599,1981,17,20,85.0,Pass
599,1982,16,20,80.0,Pass
599,1983,19,20,95.0,Pass
599,1984,17,20,85.0,Pass
599,1985,11,20,55.0,Pass
599,1986,20,20,100.0,Pass
599,1987,19,20,95.0,Pass
599,1988,11,20,55.0,Pass
599,1989,12,20,60.0,Pass
599,1990,15,20,75.0,Pass
600,1991,10,20,50.0,Pass
600,1992,18,20,90.0,Pass
600,1993,9,20,45.0,Fail
600,1994,10,20,50.0,Pass
600,1995,10,20,50.0,Pass
600,1996,19,20,95.0,Pass
600,1997,16,20,80.0,Pass
600,1998,9,20,45.0,Fail
600,1999,14,20,70.0,Pass
600,2000,8,20,40.0,Fail
601,1,14,20,70.0,Pass
601,2,12,20,60.0,Pass
601,3,16,20,80.0,Pass
601,4,12,20,60.0,Pass
601,5,10,20,50.0,Pass
601,6,10,20,50.0,Pass
601,7,17,20,85.0,Pass
601,8,12,20,60.0,Pass
601,9,8,20,40.0,Fail
601,10,13,20,65.0,Pass
602,11,15,20,75.0,Pass
602,12,19,20,95.0,Pass
602,13,10,20,50.0,Pass
602,14,8,20,40.0,Fail
602,15,10,20,50.0,Pass
602,16,13,20,65.0,Pass
602,17,17,20,85.0,Pass
602,18,8,20,40.0,Fail
602,19,20,20,100.0,Pass
602,20,18,20,90.0,Pass
603,21,17,20,85.0,Pass
603,22,18,20,90.0,Pass
603,23,12,20,60.0,Pass
603,24,15,20,75.0,Pass
603,25,20,20,100.0,Pass
603,26,17,20,85.0,Pass
603,27,16,20,80.0,Pass
603,28,13,20,65.0,Pass
603,29,9,20,45.0,Fail
603,30,20,20,100.0,Pass
604,31,19,20,95.0,Pass
604,32,13,20,65.0,Pass
604,33,16,20,80.0,Pass
604,34,11,20,55.0,Pass
604,35,10,20,50.0,Pass
604,36,16,20,80.0,Pass
604,37,9,20,45.0,Fail
604,38,20,20,100.0,Pass
604,39,16,20,80.0,Pass
604,40,10,20,50.0,Pass
605,41,14,20,70.0,Pass
605,42,16,20,80.0,Pass
605,43,16,20,80.0,Pass
605,44,14,20,70.0,Pass
605,45,9,20,45.0,Fail
605,46,13,20,65.0,Pass
605,47,11,20,55.0,Pass
605,48,11,20,55.0,Pass
605,49,18,20,90.0,Pass
605,50,13,20,65.0,Pass
606,51,13,20,65.0,Pass
606,52,13,20,65.0,Pass
606,53,12,20,60.0,Pass
606,54,11,20,55.0,Pass
606,55,20,20,100.0,Pass
606,56,17,20,85.0,Pass
606,57,16,20,80.0,Pass
606,58,15,20,75.0,Pass
606,59,16,20,80.0,Pass
606,60,20,20,100.0,Pass
607,61,18,20,90.0,Pass
607,62,8,20,40.0,Fail
607,63,9,20,45.0,Fail
607,64,18,20,90.0,Pass
607,65,13,20,65.0,Pass
607,66,15,20,75.0,Pass
607,67,11,20,55.0,Pass
