topic_id,quiz_title,total_marks
1762,Quiz - Topic 1762,20
1763,Quiz - Topic 1763,20
1764,Quiz - Topic 1764,20
1765,Quiz - Topic 1765,20
1766,Quiz - Topic 1766,20
1767,Quiz - Topic 1767,20
1768,Quiz - Topic 1768,20
1769,Quiz - Topic 1769,20
1770,Quiz - Topic 1770,20
1771,Quiz - Topic 1771,20
1772,Quiz - Topic 1772,20
1773,Quiz - Topic 1773,20
1774,Quiz - Topic 1774,20
1775,Quiz - Topic 1775,20
1776,Quiz - Topic 1776,20
1777,Quiz - Topic 1777,20
1778,Quiz - Topic 1778,20
1779,Quiz - Topic 1779,20
1780,Quiz - Topic 1780,20
1781,Quiz - Topic 1781,20
1782,Quiz - Topic 1782,20
1783,Quiz - Topic 1783,20
1784,Quiz - Topic 1784,20
1785,Quiz - Topic 1785,20
1786,Quiz - Topic 1786,20
1787,Quiz - Topic 1787,20
1788,Quiz - Topic 1788,20
1789,Quiz - Topic 1789,20
1790,Quiz - Topic 1790,20
1791,Quiz - Topic 1791,20
1792,Quiz - Topic 1792,20
1793,Quiz - Topic 1793,20
1794,Quiz - Topic 1794,20
1795,Quiz - Topic 1795,20
1796,Quiz - Topic 1796,20
1797,Quiz - Topic 1797,20
1798,Quiz - Topic 1798,20
1799,Quiz - Topic 1799,20
1800,Quiz - Topic 1800,20
1801,Quiz - Topic 1801,20
1802,Quiz - Topic 1802,20
1803,Quiz - Topic 1803,20
1804,Quiz - Topic 1804,20
1805,Quiz - Topic 1805,20
1806,Quiz - Topic 1806,20
1807,Quiz - Topic 1807,20
1808,Quiz - Topic 1808,20
1809,Quiz - Topic 1809,20
1810,Quiz - Topic 1810,20
1811,Quiz - Topic 1811,20
1812,Quiz - Topic 1812,20
1813,Quiz - Topic 1813,20
1814,Quiz - Topic 1814,20
1815,Quiz - Topic 1815,20
1816,Quiz - Topic 1816,20
1817,Quiz - Topic 1817,20
1818,Quiz - Topic 1818,20
1819,Quiz - Topic 1819,20
1820,Quiz - Topic 1820,20
1821,Quiz - Topic 1821,20
1822,Quiz - Topic 1822,20
1823,Quiz - Topic 1823,20
1824,Quiz - Topic 1824,20
1825,Quiz - Topic 1825,20
1826,Quiz - Topic 1826,20
1827,Quiz - Topic 1827,20
1828,Quiz - Topic 1828,20
1829,Quiz - Topic 1829,20
1830,Quiz - Topic 1830,20
1831,Quiz - Topic 1831,20
1832,Quiz - Topic 1832,20
1833,Quiz - Topic 1833,20
1834,Quiz - Topic 1834,20
1835,Quiz - Topic 1835,20
1836,Quiz - Topic 1836,20
1837,Quiz - Topic 1837,20
1838,Quiz - Topic 1838,20
1839,Quiz - Topic 1839,20
1840,Quiz - Topic 1840,20
1841,Quiz - Topic 1841,20
1842,Quiz - Topic 1842,20
1843,Quiz - Topic 1843,20
1844,Quiz - Topic 1844,20
1845,Quiz - Topic 1845,20
1846,Quiz - Topic 1846,20
1847,Quiz - Topic 1847,20
1848,Quiz - Topic 1848,20
1849,Quiz - Topic 1849,20
1850,Quiz - Topic 1850,20
1851,Quiz - Topic 1851,20
1852,Quiz - Topic 1852,20
1853,Quiz - Topic 1853,20
1854,Quiz - Topic 1854,20
1855,Quiz - Topic 1855,20
1856,Quiz - Topic 1856,20
1857,Quiz - Topic 1857,20
1858,Quiz - Topic 1858,20
1859,Quiz - Topic 1859,20
1860,Quiz - Topic 1860,20
1861,Quiz - Topic 1861,20
1862,Quiz - Topic 1862,20
1863,Quiz - Topic 1863,20
1864,Quiz - Topic 1864,20
1865,Quiz - Topic 1865,20
1866,Quiz - Topic 1866,20
1867,Quiz - Topic 1867,20
1868,Quiz - Topic 1868,20
1869,Quiz - Topic 1869,20
1870,Quiz - Topic 1870,20
1871,Quiz - Topic 1871,20
1872,Quiz - Topic 1872,20
1873,Quiz - Topic 1873,20
1874,Quiz - Topic 1874,20
1875,Quiz - Topic 1875,20
1876,Quiz - Topic 1876,20
1877,Quiz - Topic 1877,20
1878,Quiz - Topic 1878,20
1879,Quiz - Topic 1879,20
1880,Quiz - Topic 1880,20
1881,Quiz - Topic 1881,20
1882,Quiz - Topic 1882,20
1883,Quiz - Topic 1883,20
1884,Quiz - Topic 1884,20
1885,Quiz - Topic 1885,20
1886,Quiz - Topic 1886,20
1887,Quiz - Topic 1887,20
1888,Quiz - Topic 1888,20
1889,Quiz - Topic 1889,20
1890,Quiz - Topic 1890,20
1891,Quiz - Topic 1891,20
1892,Quiz - Topic 1892,20
1893,Quiz - Topic 1893,20
1894,Quiz - Topic 1894,20
1895,Quiz - Topic 1895,20
1896,Quiz - Topic 1896,20
1897,Quiz - Topic 1897,20
1898,Quiz - Topic 1898,20
1899,Quiz - Topic 1899,20
1900,Quiz - Topic 1900,20
1901,Quiz - Topic 1901,20
1902,Quiz - Topic 1902,20
1903,Quiz - Topic 1903,20
1904,Quiz - Topic 1904,20
1905,Quiz - Topic 1905,20
1906,Quiz - Topic 1906,20
1907,Quiz - Topic 1907,20
1908,Quiz - Topic 1908,20
1909,Quiz - Topic 1909,20
1910,Quiz - Topic 1910,20
1911,Quiz - Topic 1911,20
1912,Quiz - Topic 1912,20
1913,Quiz - Topic 1913,20
1914,Quiz - Topic 1914,20
1915,Quiz - Topic 1915,20
1916,Quiz - Topic 1916,20
1917,Quiz - Topic 1917,20
1918,Quiz - Topic 1918,20
1919,Quiz - Topic 1919,20
1920,Quiz - Topic 1920,20
1921,Quiz - Topic 1921,20
1922,Quiz - Topic 1922,20
1923,Quiz - Topic 1923,20
1924,Quiz - Topic 1924,20
1925,Quiz - Topic 1925,20
1926,Quiz - Topic 1926,20
1927,Quiz - Topic 1927,20
1928,Quiz - Topic 1928,20
1929,Quiz - Topic 1929,20
1930,Quiz - Topic 1930,20
1931,Quiz - Topic 1931,20
1932,Quiz - Topic 1932,20
1933,Quiz - Topic 1933,20
1934,Quiz - Topic 1934,20
1935,Quiz - Topic 1935,20
1936,Quiz - Topic 1936,20
1937,Quiz - Topic 1937,20
1938,Quiz - Topic 1938,20
1939,Quiz - Topic 1939,20
1940,Quiz - Topic 1940,20
1941,Quiz - Topic 1941,20
1942,Quiz - Topic 1942,20
1943,Quiz - Topic 1943,20
1944,Quiz - Topic 1944,20
1945,Quiz - Topic 1945,20
1946,Quiz - Topic 1946,20
1947,Quiz - Topic 1947,20
1948,Quiz - Topic 1948,20
1949,Quiz - Topic 1949,20
1950,Quiz - Topic 1950,20
1951,Quiz - Topic 1951,20
1952,Quiz - Topic 1952,20
1953,Quiz - Topic 1953,20
1954,Quiz - Topic 1954,20
1955,Quiz - Topic 1955,20
1956,Quiz - Topic 1956,20
1957,Quiz - Topic 1957,20
1958,Quiz - Topic 1958,20
1959,Quiz - Topic 1959,20
1960,Quiz - Topic 1960,20
1961,Quiz - Topic 1961,20
1962,Quiz - Topic 1962,20
1963,Quiz - Topic 1963,20
1964,Quiz - Topic 1964,20
1965,Quiz - Topic 1965,20
1966,Quiz - Topic 1966,20
1967,Quiz - Topic 1967,20
1968,Quiz - Topic 1968,20
1969,Quiz - Topic 1969,20
1970,Quiz - Topic 1970,20
1971,Quiz - Topic 1971,20
1972,Quiz - Topic 1972,20
1973,Quiz - Topic 1973,20
1974,Quiz - Topic 1974,20
1975,Quiz - Topic 1975,20
1976,Quiz - Topic 1976,20
1977,Quiz - Topic 1977,20
1978,Quiz - Topic 1978,20
1979,Quiz - Topic 1979,20
1980,Quiz - Topic 1980,20
1981,Quiz - Topic 1981,20
1982,Quiz - Topic 1982,20
1983,Quiz - Topic 1983,20
1984,Quiz - Topic 1984,20
1985,Quiz - Topic 1985,20
1986,Quiz - Topic 1986,20
1987,Quiz - Topic 1987,20
1988,Quiz - Topic 1988,20
1989,Quiz - Topic 1989,20
1990,Quiz - Topic 1990,20
1991,Quiz - Topic 1991,20
1992,Quiz - Topic 1992,20
1993,Quiz - Topic 1993,20
1994,Quiz - Topic 1994,20
1995,Quiz - Topic 1995,20
1996,Quiz - Topic 1996,20
1997,Quiz - Topic 1997,20
1998,Quiz - Topic 1998,20
1999,Quiz - Topic 1999,20
2000,Quiz - Topic 2000,20
