topic_id,video_title,duration
1397,Video Lesson for Topic 1397,05:30
1398,Video Lesson for Topic 1398,12:45
1399,Video Lesson for Topic 1399,05:30
1400,Video Lesson for Topic 1400,20:00
1401,Video Lesson for Topic 1401,05:30
1402,Video Lesson for Topic 1402,18:10
1403,Video Lesson for Topic 1403,18:10
1404,Video Lesson for Topic 1404,15:20
1405,Video Lesson for Topic 1405,15:20
1406,Video Lesson for Topic 1406,10:00
1407,Video Lesson for Topic 1407,20:00
1408,Video Lesson for Topic 1408,25:30:00
1409,Video Lesson for Topic 1409,30:00:00
1410,Video Lesson for Topic 1410,10:00
1411,Video Lesson for Topic 1411,15:20
1412,Video Lesson for Topic 1412,30:00:00
1413,Video Lesson for Topic 1413,10:00
1414,Video Lesson for Topic 1414,25:30:00
1415,Video Lesson for Topic 1415,08:15
1416,Video Lesson for Topic 1416,10:00
1417,Video Lesson for Topic 1417,20:00
1418,Video Lesson for Topic 1418,20:00
1419,Video Lesson for Topic 1419,05:30
1420,Video Lesson for Topic 1420,15:20
1421,Video Lesson for Topic 1421,18:10
1422,Video Lesson for Topic 1422,05:30
1423,Video Lesson for Topic 1423,20:00
1424,Video Lesson for Topic 1424,30:00:00
1425,Video Lesson for Topic 1425,08:15
1426,Video Lesson for Topic 1426,18:10
1427,Video Lesson for Topic 1427,20:00
1428,Video Lesson for Topic 1428,10:00
1429,Video Lesson for Topic 1429,30:00:00
1430,Video Lesson for Topic 1430,30:00:00
1431,Video Lesson for Topic 1431,25:30:00
1432,Video Lesson for Topic 1432,05:30
1433,Video Lesson for Topic 1433,20:00
1434,Video Lesson for Topic 1434,20:00
1435,Video Lesson for Topic 1435,12:45
1436,Video Lesson for Topic 1436,10:00
1437,Video Lesson for Topic 1437,25:30:00
1438,Video Lesson for Topic 1438,08:15
1439,Video Lesson for Topic 1439,08:15
1440,Video Lesson for Topic 1440,10:00
1441,Video Lesson for Topic 1441,05:30
1442,Video Lesson for Topic 1442,20:00
1443,Video Lesson for Topic 1443,08:15
1444,Video Lesson for Topic 1444,08:15
1445,Video Lesson for Topic 1445,18:10
1446,Video Lesson for Topic 1446,10:00
1447,Video Lesson for Topic 1447,12:45
1448,Video Lesson for Topic 1448,05:30
1449,Video Lesson for Topic 1449,30:00:00
1450,Video Lesson for Topic 1450,12:45
1451,Video Lesson for Topic 1451,05:30
1452,Video Lesson for Topic 1452,30:00:00
1453,Video Lesson for Topic 1453,15:20
1454,Video Lesson for Topic 1454,30:00:00
1455,Video Lesson for Topic 1455,12:45
1456,Video Lesson for Topic 1456,05:30
1457,Video Lesson for Topic 1457,25:30:00
1458,Video Lesson for Topic 1458,18:10
1459,Video Lesson for Topic 1459,15:20
1460,Video Lesson for Topic 1460,08:15
1461,Video Lesson for Topic 1461,12:45
1462,Video Lesson for Topic 1462,15:20
1463,Video Lesson for Topic 1463,05:30
1464,Video Lesson for Topic 1464,30:00:00
1465,Video Lesson for Topic 1465,25:30:00
1466,Video Lesson for Topic 1466,25:30:00
1467,Video Lesson for Topic 1467,08:15
1468,Video Lesson for Topic 1468,08:15
1469,Video Lesson for Topic 1469,12:45
1470,Video Lesson for Topic 1470,10:00
1471,Video Lesson for Topic 1471,12:45
1472,Video Lesson for Topic 1472,08:15
1473,Video Lesson for Topic 1473,30:00:00
1474,Video Lesson for Topic 1474,08:15
1475,Video Lesson for Topic 1475,25:30:00
1476,Video Lesson for Topic 1476,18:10
1477,Video Lesson for Topic 1477,20:00
1478,Video Lesson for Topic 1478,25:30:00
1479,Video Lesson for Topic 1479,18:10
1480,Video Lesson for Topic 1480,20:00
1481,Video Lesson for Topic 1481,05:30
1482,Video Lesson for Topic 1482,15:20
1483,Video Lesson for Topic 1483,25:30:00
1484,Video Lesson for Topic 1484,12:45
1485,Video Lesson for Topic 1485,15:20
1486,Video Lesson for Topic 1486,18:10
1487,Video Lesson for Topic 1487,25:30:00
1488,Video Lesson for Topic 1488,05:30
1489,Video Lesson for Topic 1489,20:00
1490,Video Lesson for Topic 1490,30:00:00
1491,Video Lesson for Topic 1491,15:20
1492,Video Lesson for Topic 1492,10:00
1493,Video Lesson for Topic 1493,30:00:00
1494,Video Lesson for Topic 1494,05:30
1495,Video Lesson for Topic 1495,12:45
1496,Video Lesson for Topic 1496,18:10
1497,Video Lesson for Topic 1497,20:00
1498,Video Lesson for Topic 1498,20:00
1499,Video Lesson for Topic 1499,05:30
1500,Video Lesson for Topic 1500,20:00
1501,Video Lesson for Topic 1501,08:15
1502,Video Lesson for Topic 1502,10:00
1503,Video Lesson for Topic 1503,05:30
1504,Video Lesson for Topic 1504,18:10
1505,Video Lesson for Topic 1505,25:30:00
1506,Video Lesson for Topic 1506,05:30
1507,Video Lesson for Topic 1507,10:00
1508,Video Lesson for Topic 1508,10:00
1509,Video Lesson for Topic 1509,12:45
1510,Video Lesson for Topic 1510,18:10
1511,Video Lesson for Topic 1511,10:00
1512,Video Lesson for Topic 1512,05:30
1513,Video Lesson for Topic 1513,15:20
1514,Video Lesson for Topic 1514,05:30
1515,Video Lesson for Topic 1515,12:45
1516,Video Lesson for Topic 1516,05:30
1517,Video Lesson for Topic 1517,15:20
1518,Video Lesson for Topic 1518,30:00:00
1519,Video Lesson for Topic 1519,20:00
1520,Video Lesson for Topic 1520,30:00:00
1521,Video Lesson for Topic 1521,12:45
1522,Video Lesson for Topic 1522,08:15
1523,Video Lesson for Topic 1523,25:30:00
1524,Video Lesson for Topic 1524,12:45
1525,Video Lesson for Topic 1525,20:00
1526,Video Lesson for Topic 1526,12:45
1527,Video Lesson for Topic 1527,30:00:00
1528,Video Lesson for Topic 1528,25:30:00
1529,Video Lesson for Topic 1529,08:15
1530,Video Lesson for Topic 1530,18:10
1531,Video Lesson for Topic 1531,25:30:00
1532,Video Lesson for Topic 1532,30:00:00
1533,Video Lesson for Topic 1533,20:00
1534,Video Lesson for Topic 1534,20:00
1535,Video Lesson for Topic 1535,08:15
1536,Video Lesson for Topic 1536,12:45
1537,Video Lesson for Topic 1537,18:10
1538,Video Lesson for Topic 1538,25:30:00
1539,Video Lesson for Topic 1539,25:30:00
1540,Video Lesson for Topic 1540,18:10
1541,Video Lesson for Topic 1541,12:45
1542,Video Lesson for Topic 1542,30:00:00
1543,Video Lesson for Topic 1543,10:00
1544,Video Lesson for Topic 1544,08:15
1545,Video Lesson for Topic 1545,08:15
1546,Video Lesson for Topic 1546,15:20
1547,Video Lesson for Topic 1547,20:00
1548,Video Lesson for Topic 1548,25:30:00
1549,Video Lesson for Topic 1549,10:00
1550,Video Lesson for Topic 1550,30:00:00
1551,Video Lesson for Topic 1551,20:00
1552,Video Lesson for Topic 1552,08:15
1553,Video Lesson for Topic 1553,10:00
1554,Video Lesson for Topic 1554,30:00:00
1555,Video Lesson for Topic 1555,30:00:00
1556,Video Lesson for Topic 1556,05:30
1557,Video Lesson for Topic 1557,05:30
1558,Video Lesson for Topic 1558,30:00:00
1559,Video Lesson for Topic 1559,18:10
1560,Video Lesson for Topic 1560,18:10
1561,Video Lesson for Topic 1561,20:00
1562,Video Lesson for Topic 1562,15:20
1563,Video Lesson for Topic 1563,30:00:00
1564,Video Lesson for Topic 1564,10:00
1565,Video Lesson for Topic 1565,12:45
1566,Video Lesson for Topic 1566,08:15
1567,Video Lesson for Topic 1567,18:10
1568,Video Lesson for Topic 1568,12:45
1569,Video Lesson for Topic 1569,18:10
1570,Video Lesson for Topic 1570,15:20
1571,Video Lesson for Topic 1571,25:30:00
1572,Video Lesson for Topic 1572,05:30
1573,Video Lesson for Topic 1573,25:30:00
1574,Video Lesson for Topic 1574,25:30:00
1575,Video Lesson for Topic 1575,18:10
1576,Video Lesson for Topic 1576,25:30:00
1577,Video Lesson for Topic 1577,25:30:00
1578,Video Lesson for Topic 1578,25:30:00
1579,Video Lesson for Topic 1579,15:20
1580,Video Lesson for Topic 1580,18:10
1581,Video Lesson for Topic 1581,15:20
1582,Video Lesson for Topic 1582,12:45
1583,Video Lesson for Topic 1583,10:00
1584,Video Lesson for Topic 1584,08:15
1585,Video Lesson for Topic 1585,18:10
1586,Video Lesson for Topic 1586,25:30:00
1587,Video Lesson for Topic 1587,30:00:00
1588,Video Lesson for Topic 1588,15:20
1589,Video Lesson for Topic 1589,25:30:00
1590,Video Lesson for Topic 1590,08:15
1591,Video Lesson for Topic 1591,08:15
1592,Video Lesson for Topic 1592,10:00
1593,Video Lesson for Topic 1593,18:10
1594,Video Lesson for Topic 1594,10:00
1595,Video Lesson for Topic 1595,30:00:00
1596,Video Lesson for Topic 1596,15:20
1597,Video Lesson for Topic 1597,18:10
1598,Video Lesson for Topic 1598,12:45
1599,Video Lesson for Topic 1599,15:20
1600,Video Lesson for Topic 1600,15:20
1601,Video Lesson for Topic 1601,05:30
1602,Video Lesson for Topic 1602,08:15
1603,Video Lesson for Topic 1603,10:00
1604,Video Lesson for Topic 1604,18:10
1605,Video Lesson for Topic 1605,08:15
1606,Video Lesson for Topic 1606,15:20
1607,Video Lesson for Topic 1607,15:20
1608,Video Lesson for Topic 1608,30:00:00
1609,Video Lesson for Topic 1609,05:30
1610,Video Lesson for Topic 1610,05:30
1611,Video Lesson for Topic 1611,08:15
1612,Video Lesson for Topic 1612,30:00:00
1613,Video Lesson for Topic 1613,15:20
1614,Video Lesson for Topic 1614,10:00
1615,Video Lesson for Topic 1615,10:00
1616,Video Lesson for Topic 1616,12:45
1617,Video Lesson for Topic 1617,08:15
1618,Video Lesson for Topic 1618,12:45
1619,Video Lesson for Topic 1619,20:00
1620,Video Lesson for Topic 1620,12:45
1621,Video Lesson for Topic 1621,12:45
1622,Video Lesson for Topic 1622,30:00:00
1623,Video Lesson for Topic 1623,25:30:00
1624,Video Lesson for Topic 1624,12:45
1625,Video Lesson for Topic 1625,25:30:00
1626,Video Lesson for Topic 1626,30:00:00
1627,Video Lesson for Topic 1627,18:10
1628,Video Lesson for Topic 1628,10:00
1629,Video Lesson for Topic 1629,05:30
1630,Video Lesson for Topic 1630,20:00
1631,Video Lesson for Topic 1631,30:00:00
1632,Video Lesson for Topic 1632,20:00
1633,Video Lesson for Topic 1633,12:45
1634,Video Lesson for Topic 1634,25:30:00
1635,Video Lesson for Topic 1635,18:10
1636,Video Lesson for Topic 1636,20:00
1637,Video Lesson for Topic 1637,18:10
1638,Video Lesson for Topic 1638,05:30
1639,Video Lesson for Topic 1639,10:00
1640,Video Lesson for Topic 1640,05:30
1641,Video Lesson for Topic 1641,10:00
1642,Video Lesson for Topic 1642,20:00
1643,Video Lesson for Topic 1643,30:00:00
1644,Video Lesson for Topic 1644,20:00
1645,Video Lesson for Topic 1645,18:10
1646,Video Lesson for Topic 1646,20:00
1647,Video Lesson for Topic 1647,05:30
1648,Video Lesson for Topic 1648,10:00
1649,Video Lesson for Topic 1649,20:00
1650,Video Lesson for Topic 1650,15:20
1651,Video Lesson for Topic 1651,20:00
1652,Video Lesson for Topic 1652,08:15
1653,Video Lesson for Topic 1653,20:00
1654,Video Lesson for Topic 1654,12:45
1655,Video Lesson for Topic 1655,10:00
1656,Video Lesson for Topic 1656,15:20
1657,Video Lesson for Topic 1657,25:30:00
1658,Video Lesson for Topic 1658,10:00
1659,Video Lesson for Topic 1659,30:00:00
1660,Video Lesson for Topic 1660,12:45
1661,Video Lesson for Topic 1661,20:00
1662,Video Lesson for Topic 1662,25:30:00
1663,Video Lesson for Topic 1663,25:30:00
1664,Video Lesson for Topic 1664,30:00:00
1665,Video Lesson for Topic 1665,18:10
1666,Video Lesson for Topic 1666,12:45
1667,Video Lesson for Topic 1667,12:45
1668,Video Lesson for Topic 1668,18:10
1669,Video Lesson for Topic 1669,18:10
1670,Video Lesson for Topic 1670,30:00:00
1671,Video Lesson for Topic 1671,20:00
1672,Video Lesson for Topic 1672,30:00:00
1673,Video Lesson for Topic 1673,30:00:00
1674,Video Lesson for Topic 1674,08:15
1675,Video Lesson for Topic 1675,30:00:00
1676,Video Lesson for Topic 1676,25:30:00
1677,Video Lesson for Topic 1677,18:10
1678,Video Lesson for Topic 1678,08:15
1679,Video Lesson for Topic 1679,05:30
1680,Video Lesson for Topic 1680,05:30
1681,Video Lesson for Topic 1681,05:30
1682,Video Lesson for Topic 1682,25:30:00
1683,Video Lesson for Topic 1683,15:20
1684,Video Lesson for Topic 1684,30:00:00
1685,Video Lesson for Topic 1685,30:00:00
1686,Video Lesson for Topic 1686,08:15
1687,Video Lesson for Topic 1687,15:20
1688,Video Lesson for Topic 1688,15:20
1689,Video Lesson for Topic 1689,25:30:00
1690,Video Lesson for Topic 1690,10:00
1691,Video Lesson for Topic 1691,10:00
1692,Video Lesson for Topic 1692,20:00
1693,Video Lesson for Topic 1693,18:10
1694,Video Lesson for Topic 1694,20:00
1695,Video Lesson for Topic 1695,30:00:00
1696,Video Lesson for Topic 1696,15:20
1697,Video Lesson for Topic 1697,08:15
1698,Video Lesson for Topic 1698,08:15
1699,Video Lesson for Topic 1699,25:30:00
1700,Video Lesson for Topic 1700,20:00
1701,Video Lesson for Topic 1701,25:30:00
1702,Video Lesson for Topic 1702,10:00
1703,Video Lesson for Topic 1703,30:00:00
1704,Video Lesson for Topic 1704,05:30
1705,Video Lesson for Topic 1705,20:00
1706,Video Lesson for Topic 1706,20:00
1707,Video Lesson for Topic 1707,18:10
1708,Video Lesson for Topic 1708,20:00
1709,Video Lesson for Topic 1709,08:15
1710,Video Lesson for Topic 1710,25:30:00
1711,Video Lesson for Topic 1711,10:00
1712,Video Lesson for Topic 1712,05:30
1713,Video Lesson for Topic 1713,10:00
1714,Video Lesson for Topic 1714,20:00
1715,Video Lesson for Topic 1715,12:45
1716,Video Lesson for Topic 1716,15:20
1717,Video Lesson for Topic 1717,05:30
1718,Video Lesson for Topic 1718,25:30:00
1719,Video Lesson for Topic 1719,25:30:00
1720,Video Lesson for Topic 1720,18:10
1721,Video Lesson for Topic 1721,05:30
1722,Video Lesson for Topic 1722,25:30:00
1723,Video Lesson for Topic 1723,25:30:00
1724,Video Lesson for Topic 1724,12:45
1725,Video Lesson for Topic 1725,05:30
1726,Video Lesson for Topic 1726,25:30:00
1727,Video Lesson for Topic 1727,10:00
1728,Video Lesson for Topic 1728,10:00
1729,Video Lesson for Topic 1729,12:45
1730,Video Lesson for Topic 1730,12:45
1731,Video Lesson for Topic 1731,05:30
1732,Video Lesson for Topic 1732,05:30
1733,Video Lesson for Topic 1733,18:10
1734,Video Lesson for Topic 1734,25:30:00
1735,Video Lesson for Topic 1735,25:30:00
1736,Video Lesson for Topic 1736,30:00:00
1737,Video Lesson for Topic 1737,10:00
1738,Video Lesson for Topic 1738,20:00
1739,Video Lesson for Topic 1739,12:45
1740,Video Lesson for Topic 1740,05:30
1741,Video Lesson for Topic 1741,15:20
1742,Video Lesson for Topic 1742,08:15
1743,Video Lesson for Topic 1743,08:15
1744,Video Lesson for Topic 1744,15:20
1745,Video Lesson for Topic 1745,18:10
1746,Video Lesson for Topic 1746,30:00:00
1747,Video Lesson for Topic 1747,30:00:00
1748,Video Lesson for Topic 1748,08:15
1749,Video Lesson for Topic 1749,18:10
1750,Video Lesson for Topic 1750,12:45
1751,Video Lesson for Topic 1751,30:00:00
1752,Video Lesson for Topic 1752,12:45
1753,Video Lesson for Topic 1753,20:00
1754,Video Lesson for Topic 1754,08:15
1755,Video Lesson for Topic 1755,08:15
1756,Video Lesson for Topic 1756,15:20
1757,Video Lesson for Topic 1757,20:00
1758,Video Lesson for Topic 1758,12:45
1759,Video Lesson for Topic 1759,15:20
1760,Video Lesson for Topic 1760,08:15
1761,Video Lesson for Topic 1761,05:30
1762,Video Lesson for Topic 1762,30:00:00
1763,Video Lesson for Topic 1763,05:30
1764,Video Lesson for Topic 1764,25:30:00
1765,Video Lesson for Topic 1765,15:20
1766,Video Lesson for Topic 1766,20:00
1767,Video Lesson for Topic 1767,05:30
1768,Video Lesson for Topic 1768,20:00
1769,Video Lesson for Topic 1769,05:30
1770,Video Lesson for Topic 1770,25:30:00
1771,Video Lesson for Topic 1771,12:45
1772,Video Lesson for Topic 1772,05:30
1773,Video Lesson for Topic 1773,08:15
1774,Video Lesson for Topic 1774,05:30
1775,Video Lesson for Topic 1775,15:20
1776,Video Lesson for Topic 1776,08:15
1777,Video Lesson for Topic 1777,12:45
1778,Video Lesson for Topic 1778,18:10
1779,Video Lesson for Topic 1779,18:10
1780,Video Lesson for Topic 1780,18:10
1781,Video Lesson for Topic 1781,15:20
1782,Video Lesson for Topic 1782,10:00
1783,Video Lesson for Topic 1783,08:15
1784,Video Lesson for Topic 1784,12:45
1785,Video Lesson for Topic 1785,15:20
1786,Video Lesson for Topic 1786,15:20
1787,Video Lesson for Topic 1787,08:15
1788,Video Lesson for Topic 1788,12:45
1789,Video Lesson for Topic 1789,15:20
1790,Video Lesson for Topic 1790,18:10
1791,Video Lesson for Topic 1791,10:00
1792,Video Lesson for Topic 1792,10:00
1793,Video Lesson for Topic 1793,05:30
1794,Video Lesson for Topic 1794,18:10
1795,Video Lesson for Topic 1795,12:45
1796,Video Lesson for Topic 1796,20:00
1797,Video Lesson for Topic 1797,18:10
1798,Video Lesson for Topic 1798,20:00
1799,Video Lesson for Topic 1799,12:45
1800,Video Lesson for Topic 1800,05:30
1801,Video Lesson for Topic 1801,12:45
1802,Video Lesson for Topic 1802,10:00
1803,Video Lesson for Topic 1803,08:15
1804,Video Lesson for Topic 1804,08:15
1805,Video Lesson for Topic 1805,10:00
1806,Video Lesson for Topic 1806,20:00
1807,Video Lesson for Topic 1807,15:20
1808,Video Lesson for Topic 1808,30:00:00
1809,Video Lesson for Topic 1809,20:00
1810,Video Lesson for Topic 1810,25:30:00
1811,Video Lesson for Topic 1811,05:30
1812,Video Lesson for Topic 1812,12:45
1813,Video Lesson for Topic 1813,25:30:00
1814,Video Lesson for Topic 1814,20:00
1815,Video Lesson for Topic 1815,30:00:00
1816,Video Lesson for Topic 1816,25:30:00
1817,Video Lesson for Topic 1817,20:00
1818,Video Lesson for Topic 1818,30:00:00
1819,Video Lesson for Topic 1819,20:00
1820,Video Lesson for Topic 1820,18:10
1821,Video Lesson for Topic 1821,15:20
1822,Video Lesson for Topic 1822,30:00:00
1823,Video Lesson for Topic 1823,30:00:00
1824,Video Lesson for Topic 1824,25:30:00
1825,Video Lesson for Topic 1825,08:15
1826,Video Lesson for Topic 1826,25:30:00
1827,Video Lesson for Topic 1827,05:30
1828,Video Lesson for Topic 1828,10:00
1829,Video Lesson for Topic 1829,08:15
1830,Video Lesson for Topic 1830,10:00
1831,Video Lesson for Topic 1831,10:00
1832,Video Lesson for Topic 1832,10:00
1833,Video Lesson for Topic 1833,30:00:00
1834,Video Lesson for Topic 1834,05:30
1835,Video Lesson for Topic 1835,25:30:00
1836,Video Lesson for Topic 1836,20:00
1837,Video Lesson for Topic 1837,12:45
1838,Video Lesson for Topic 1838,25:30:00
1839,Video Lesson for Topic 1839,12:45
1840,Video Lesson for Topic 1840,10:00
1841,Video Lesson for Topic 1841,18:10
1842,Video Lesson for Topic 1842,05:30
1843,Video Lesson for Topic 1843,20:00
1844,Video Lesson for Topic 1844,15:20
1845,Video Lesson for Topic 1845,05:30
1846,Video Lesson for Topic 1846,20:00
1847,Video Lesson for Topic 1847,18:10
1848,Video Lesson for Topic 1848,12:45
1849,Video Lesson for Topic 1849,10:00
1850,Video Lesson for Topic 1850,25:30:00
1851,Video Lesson for Topic 1851,15:20
1852,Video Lesson for Topic 1852,08:15
1853,Video Lesson for Topic 1853,12:45
1854,Video Lesson for Topic 1854,08:15
1855,Video Lesson for Topic 1855,18:10
1856,Video Lesson for Topic 1856,20:00
1857,Video Lesson for Topic 1857,12:45
1858,Video Lesson for Topic 1858,30:00:00
1859,Video Lesson for Topic 1859,30:00:00
1860,Video Lesson for Topic 1860,12:45
1861,Video Lesson for Topic 1861,08:15
1862,Video Lesson for Topic 1862,30:00:00
1863,Video Lesson for Topic 1863,15:20
1864,Video Lesson for Topic 1864,15:20
1865,Video Lesson for Topic 1865,05:30
1866,Video Lesson for Topic 1866,08:15
1867,Video Lesson for Topic 1867,08:15
1868,Video Lesson for Topic 1868,30:00:00
1869,Video Lesson for Topic 1869,08:15
1870,Video Lesson for Topic 1870,08:15
1871,Video Lesson for Topic 1871,10:00
1872,Video Lesson for Topic 1872,10:00
1873,Video Lesson for Topic 1873,12:45
1874,Video Lesson for Topic 1874,12:45
1875,Video Lesson for Topic 1875,18:10
1876,Video Lesson for Topic 1876,20:00
1877,Video Lesson for Topic 1877,15:20
1878,Video Lesson for Topic 1878,12:45
1879,Video Lesson for Topic 1879,12:45
1880,Video Lesson for Topic 1880,20:00
1881,Video Lesson for Topic 1881,05:30
1882,Video Lesson for Topic 1882,08:15
1883,Video Lesson for Topic 1883,25:30:00
1884,Video Lesson for Topic 1884,15:20
1885,Video Lesson for Topic 1885,12:45
1886,Video Lesson for Topic 1886,10:00
1887,Video Lesson for Topic 1887,25:30:00
1888,Video Lesson for Topic 1888,15:20
1889,Video Lesson for Topic 1889,10:00
1890,Video Lesson for Topic 1890,25:30:00
1891,Video Lesson for Topic 1891,08:15
1892,Video Lesson for Topic 1892,30:00:00
1893,Video Lesson for Topic 1893,25:30:00
1894,Video Lesson for Topic 1894,05:30
1895,Video Lesson for Topic 1895,18:10
1896,Video Lesson for Topic 1896,25:30:00
1897,Video Lesson for Topic 1897,15:20
1898,Video Lesson for Topic 1898,10:00
1899,Video Lesson for Topic 1899,25:30:00
1900,Video Lesson for Topic 1900,15:20
1901,Video Lesson for Topic 1901,20:00
1902,Video Lesson for Topic 1902,10:00
1903,Video Lesson for Topic 1903,05:30
1904,Video Lesson for Topic 1904,15:20
1905,Video Lesson for Topic 1905,30:00:00
1906,Video Lesson for Topic 1906,30:00:00
1907,Video Lesson for Topic 1907,05:30
1908,Video Lesson for Topic 1908,05:30
1909,Video Lesson for Topic 1909,25:30:00
1910,Video Lesson for Topic 1910,15:20
1911,Video Lesson for Topic 1911,15:20
1912,Video Lesson for Topic 1912,25:30:00
1913,Video Lesson for Topic 1913,30:00:00
1914,Video Lesson for Topic 1914,18:10
1915,Video Lesson for Topic 1915,10:00
1916,Video Lesson for Topic 1916,10:00
1917,Video Lesson for Topic 1917,15:20
1918,Video Lesson for Topic 1918,05:30
1919,Video Lesson for Topic 1919,08:15
1920,Video Lesson for Topic 1920,08:15
1921,Video Lesson for Topic 1921,15:20
1922,Video Lesson for Topic 1922,15:20
1923,Video Lesson for Topic 1923,25:30:00
1924,Video Lesson for Topic 1924,25:30:00
1925,Video Lesson for Topic 1925,25:30:00
1926,Video Lesson for Topic 1926,08:15
1927,Video Lesson for Topic 1927,10:00
1928,Video Lesson for Topic 1928,20:00
1929,Video Lesson for Topic 1929,18:10
1930,Video Lesson for Topic 1930,05:30
1931,Video Lesson for Topic 1931,12:45
1932,Video Lesson for Topic 1932,08:15
1933,Video Lesson for Topic 1933,18:10
1934,Video Lesson for Topic 1934,18:10
1935,Video Lesson for Topic 1935,05:30
1936,Video Lesson for Topic 1936,15:20
1937,Video Lesson for Topic 1937,05:30
1938,Video Lesson for Topic 1938,18:10
1939,Video Lesson for Topic 1939,08:15
1940,Video Lesson for Topic 1940,12:45
1941,Video Lesson for Topic 1941,10:00
1942,Video Lesson for Topic 1942,30:00:00
1943,Video Lesson for Topic 1943,18:10
1944,Video Lesson for Topic 1944,05:30
1945,Video Lesson for Topic 1945,18:10
1946,Video Lesson for Topic 1946,18:10
1947,Video Lesson for Topic 1947,15:20
1948,Video Lesson for Topic 1948,20:00
1949,Video Lesson for Topic 1949,25:30:00
1950,Video Lesson for Topic 1950,20:00
1951,Video Lesson for Topic 1951,10:00
1952,Video Lesson for Topic 1952,30:00:00
1953,Video Lesson for Topic 1953,25:30:00
1954,Video Lesson for Topic 1954,10:00
1955,Video Lesson for Topic 1955,20:00
1956,Video Lesson for Topic 1956,10:00
1957,Video Lesson for Topic 1957,18:10
1958,Video Lesson for Topic 1958,15:20
1959,Video Lesson for Topic 1959,30:00:00
1960,Video Lesson for Topic 1960,30:00:00
1961,Video Lesson for Topic 1961,18:10
1962,Video Lesson for Topic 1962,05:30
1963,Video Lesson for Topic 1963,10:00
1964,Video Lesson for Topic 1964,18:10
1965,Video Lesson for Topic 1965,20:00
1966,Video Lesson for Topic 1966,05:30
1967,Video Lesson for Topic 1967,25:30:00
1968,Video Lesson for Topic 1968,08:15
1969,Video Lesson for Topic 1969,05:30
1970,Video Lesson for Topic 1970,30:00:00
1971,Video Lesson for Topic 1971,25:30:00
1972,Video Lesson for Topic 1972,20:00
1973,Video Lesson for Topic 1973,30:00:00
1974,Video Lesson for Topic 1974,15:20
1975,Video Lesson for Topic 1975,15:20
1976,Video Lesson for Topic 1976,12:45
1977,Video Lesson for Topic 1977,12:45
1978,Video Lesson for Topic 1978,05:30
1979,Video Lesson for Topic 1979,10:00
1980,Video Lesson for Topic 1980,20:00
1981,Video Lesson for Topic 1981,08:15
1982,Video Lesson for Topic 1982,10:00
1983,Video Lesson for Topic 1983,25:30:00
1984,Video Lesson for Topic 1984,15:20
1985,Video Lesson for Topic 1985,20:00
1986,Video Lesson for Topic 1986,05:30
1987,Video Lesson for Topic 1987,15:20
1988,Video Lesson for Topic 1988,08:15
1989,Video Lesson for Topic 1989,05:30
1990,Video Lesson for Topic 1990,30:00:00
1991,Video Lesson for Topic 1991,08:15
1992,Video Lesson for Topic 1992,10:00
1993,Video Lesson for Topic 1993,30:00:00
1994,Video Lesson for Topic 1994,20:00
1995,Video Lesson for Topic 1995,05:30
1996,Video Lesson for Topic 1996,30:00:00
1997,Video Lesson for Topic 1997,10:00
1998,Video Lesson for Topic 1998,08:15
1999,Video Lesson for Topic 1999,30:00:00
2000,Video Lesson for Topic 2000,30:00:00
